airline,airline_iata,airline_icao,flight,airport_from,airport_from_iata,airport_from_icao,country_iso2_from,country_from,airport_to,airport_to_iata,airport_to_icao,country_iso2_to,country_to,departure_time,arrival_time,flight_duration,operative_days,operative_days_descr,starting_date,end_date,flight_qualify,is_code_sharing,airline_iata_share,airline_icao_share,airline_share_flight,airline_iata_share2,airline_icao_share2,airline_share_flight2
"VOLOTEA","V7","VOE","01798","NAPOLI","NAP","LIRN","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","13:15","14:25","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01798","NAPOLI","NAP","LIRN","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:40","12:50","","0200060","MARTEDI,SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01798","NAPOLI","NAP","LIRN","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:45","16:55","","0000007","DOMENICA","04/07/2021","05/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01798","NAPOLI","NAP","LIRN","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:40","20:50","","1000000","LUNEDI","05/07/2021","30/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01798","NAPOLI","NAP","LIRN","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","13:00","14:10","","0004000","GIOVEDI","08/07/2021","02/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01798","NAPOLI","NAP","LIRN","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:15","20:25","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","14:55","16:05","","0000500","VENERDI","28/05/2021","25/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","14:55","16:05","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","13:35","14:45","","0000007","DOMENICA","30/05/2021","05/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","11:50","13:00","","1000000","LUNEDI","31/05/2021","28/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","11:50","13:00","","1000000","LUNEDI","06/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","12:15","13:25","","0200000","MARTEDI","01/06/2021","29/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","12:15","13:25","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","15:20","16:30","","0030000","MERCOLEDI","02/06/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","10:00","11:10","","0004000","GIOVEDI","03/06/2021","01/07/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","10:00","11:10","","0004000","GIOVEDI","09/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","06:30","07:40","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","09:45","10:55","","0200060","MARTEDI,SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","06:15","07:25","","0004000","GIOVEDI","08/07/2021","02/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01799","CAGLIARI","CAG","LIEE","IT","ITALIA","NAPOLI","NAP","LIRN","IT","ITALIA","13:25","14:35","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01576","CAGLIARI","CAG","LIEE","IT","ITALIA","PESCARA","PSR","LIBP","IT","ITALIA","10:45","12:05","","0000500","VENERDI","28/05/2021","25/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01576","CAGLIARI","CAG","LIEE","IT","ITALIA","PESCARA","PSR","LIBP","IT","ITALIA","06:45","08:05","","1000000","LUNEDI","31/05/2021","28/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01576","CAGLIARI","CAG","LIEE","IT","ITALIA","PESCARA","PSR","LIBP","IT","ITALIA","06:45","08:05","","1000000","LUNEDI","06/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01576","CAGLIARI","CAG","LIEE","IT","ITALIA","PESCARA","PSR","LIBP","IT","ITALIA","13:50","15:10","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01576","CAGLIARI","CAG","LIEE","IT","ITALIA","PESCARA","PSR","LIBP","IT","ITALIA","06:00","07:20","","1000000","LUNEDI","05/07/2021","30/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01576","CAGLIARI","CAG","LIEE","IT","ITALIA","PESCARA","PSR","LIBP","IT","ITALIA","07:00","08:20","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01577","PESCARA","PSR","LIBP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:30","13:50","","0000500","VENERDI","28/05/2021","25/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01577","PESCARA","PSR","LIBP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:30","13:50","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01577","PESCARA","PSR","LIBP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:30","09:50","","1000000","LUNEDI","31/05/2021","28/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01577","PESCARA","PSR","LIBP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:30","09:50","","1000000","LUNEDI","06/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01577","PESCARA","PSR","LIBP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","15:35","16:55","","0000500","VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01577","PESCARA","PSR","LIBP","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:30","12:50","","1000000","LUNEDI","05/07/2021","30/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01550","CAGLIARI","CAG","LIEE","IT","ITALIA","ANCONA","AOI","LIPY","IT","ITALIA","16:55","18:15","","0000060","SABATO","29/05/2021","26/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01550","CAGLIARI","CAG","LIEE","IT","ITALIA","ANCONA","AOI","LIPY","IT","ITALIA","16:10","17:30","","0200000","MARTEDI","01/06/2021","29/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01550","CAGLIARI","CAG","LIEE","IT","ITALIA","ANCONA","AOI","LIPY","IT","ITALIA","16:10","17:30","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01550","CAGLIARI","CAG","LIEE","IT","ITALIA","ANCONA","AOI","LIPY","IT","ITALIA","16:35","17:55","","0000060","SABATO","03/07/2021","11/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01550","CAGLIARI","CAG","LIEE","IT","ITALIA","ANCONA","AOI","LIPY","IT","ITALIA","06:15","07:35","","0200000","MARTEDI","06/07/2021","31/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01550","CAGLIARI","CAG","LIEE","IT","ITALIA","ANCONA","AOI","LIPY","IT","ITALIA","16:30","17:50","","0000060","SABATO","18/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01551","ANCONA","AOI","LIPY","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","18:50","20:10","","0000060","SABATO","29/05/2021","26/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01551","ANCONA","AOI","LIPY","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:40","23:00","","0200000","MARTEDI","01/06/2021","29/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01551","ANCONA","AOI","LIPY","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:40","23:00","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01551","ANCONA","AOI","LIPY","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","18:30","19:50","","0000060","SABATO","03/07/2021","11/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01551","ANCONA","AOI","LIPY","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:45","13:05","","0200000","MARTEDI","06/07/2021","31/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01551","ANCONA","AOI","LIPY","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","18:25","19:45","","0000060","SABATO","18/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","05796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","09:10","10:20","","0000007","DOMENICA","04/07/2021","29/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","15:00","16:10","","0000007","DOMENICA","16/05/2021","23/05/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:10","21:20","","0004000","GIOVEDI","20/05/2021","27/05/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","18:00","19:10","","0004000","GIOVEDI","20/05/2021","27/05/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:05","13:15","","0000500","VENERDI","28/05/2021","25/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:10","09:20","","0000060","SABATO","29/05/2021","05/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:10","09:20","","0200507","MARTEDI,VENERDI,DOMENICA","02/07/2021","29/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:35","12:45","","0000007","DOMENICA","30/05/2021","27/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:35","12:45","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:35","13:45","","0200000","MARTEDI","01/06/2021","29/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","12:35","13:45","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","08:25","09:35","","0004000","GIOVEDI","03/06/2021","01/07/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","13:45","14:55","","0004000","GIOVEDI","08/07/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01796","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","11:50","13:00","","0000060","SABATO","11/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:30","07:40","","0000500","VENERDI","28/05/2021","25/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:00","07:10","","0000067","SABATO,DOMENICA","29/05/2021","04/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:00","07:10","","0200500","MARTEDI,VENERDI","02/07/2021","03/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:00","07:10","","0004000","GIOVEDI","08/07/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:00","07:10","","0000007","DOMENICA","05/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","07:00","08:10","","0200000","MARTEDI","01/06/2021","29/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","07:00","08:10","","0200000","MARTEDI","07/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:15","07:25","","0004000","GIOVEDI","03/06/2021","01/07/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01797","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","06:15","07:25","","0000060","SABATO","11/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:00","00:10","","1000000","LUNEDI","31/05/2021","28/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","22:10","23:20","","0030000","MERCOLEDI","02/06/2021","30/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","22:10","23:20","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","19:30","20:40","","0004000","GIOVEDI","03/06/2021","01/07/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:10","00:20","","1000060","LUNEDI,SABATO","03/07/2021","04/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:10","00:20","","0004000","GIOVEDI","08/07/2021","02/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:10","00:20","","1000000","LUNEDI","06/09/2021","06/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:15","00:25","","0200000","MARTEDI","06/07/2021","31/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","20:45","21:55","","0200000","MARTEDI","06/07/2021","31/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:30","18:40","","0004000","GIOVEDI","08/07/2021","26/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:30","18:40","","0004000","GIOVEDI","02/09/2021","02/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:30","18:40","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:10","22:20","","1000000","LUNEDI","06/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:10","22:20","","0030000","MERCOLEDI","08/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:10","22:20","","0000007","DOMENICA","16/05/2021","23/05/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","21:10","22:20","","1000000","LUNEDI","31/05/2021","28/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01852","TORINO","TRN","LIMF","IT","ITALIA","CAGLIARI","CAG","LIEE","IT","ITALIA","18:00","19:10","","0004000","GIOVEDI","09/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","20:50","22:00","","0000007","DOMENICA","30/05/2021","27/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","16:35","17:45","","0030000","MERCOLEDI","02/06/2021","30/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","16:35","17:45","","0000500","VENERDI","10/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","17:20","18:30","","0004000","GIOVEDI","03/06/2021","01/07/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","17:40","18:50","","0000507","VENERDI,DOMENICA","02/07/2021","05/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","21:00","22:10","","0000060","SABATO","03/07/2021","28/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","20:55","22:05","","1000000","LUNEDI","05/07/2021","30/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","18:35","19:45","","0200000","MARTEDI","06/07/2021","31/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","14:50","16:00","","0030000","MERCOLEDI","07/07/2021","01/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","15:20","16:30","","0004000","GIOVEDI","08/07/2021","02/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","15:20","16:30","","0000007","DOMENICA","12/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","14:40","15:50","","1000000","LUNEDI","06/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","14:40","15:50","","1000000","LUNEDI","31/05/2021","28/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","12:50","14:00","","0030000","MERCOLEDI","08/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","01853","CAGLIARI","CAG","LIEE","IT","ITALIA","TORINO","TRN","LIMF","IT","ITALIA","15:50","17:00","","0004000","GIOVEDI","09/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","03558","BILBAO","BIO","LEBB","ES","SPAGNA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:05","00:25","","0000007","DOMENICA","19/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","03559","CAGLIARI","CAG","LIEE","IT","ITALIA","BILBAO","BIO","LEBB","ES","SPAGNA","16:35","17:55","","0000060","SABATO","29/05/2021","26/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","03559","CAGLIARI","CAG","LIEE","IT","ITALIA","BILBAO","BIO","LEBB","ES","SPAGNA","20:35","21:55","","0000060","SABATO","03/07/2021","11/09/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","03559","CAGLIARI","CAG","LIEE","IT","ITALIA","BILBAO","BIO","LEBB","ES","SPAGNA","20:10","21:30","","0000060","SABATO","18/09/2021","30/10/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","07558","BILBAO","BIO","LEBB","ES","SPAGNA","CAGLIARI","CAG","LIEE","IT","ITALIA","16:05","17:25","","0000060","SABATO","03/07/2021","28/08/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","03558","BILBAO","BIO","LEBB","ES","SPAGNA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:20","00:40","","0000007","DOMENICA","30/05/2021","27/06/2021","LINEA","0","","","","","",""
"VOLOTEA","V7","VOE","03558","BILBAO","BIO","LEBB","ES","SPAGNA","CAGLIARI","CAG","LIEE","IT","ITALIA","23:30","00:50","","0000007","DOMENICA","04/07/2021","12/09/2021","LINEA","0","","","","","",""
"TRANSAVIA FRANCE","TO","TVF","03898","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:15","19:20","","0000007","DOMENICA","06/06/2021","30/10/2021","LINEA","0","","","","","",""
"TRANSAVIA FRANCE","TO","TVF","03899","CAGLIARI","CAG","LIEE","IT","ITALIA","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","20:05","22:10","","0000007","DOMENICA","06/06/2021","30/10/2021","LINEA","0","","","","","",""
"TRANSAVIA FRANCE","TO","TVF","03898","PARIGI ORLY","ORY","LFPO","FR","FRANCIA","CAGLIARI","CAG","LIEE","IT","ITALIA","17:35","19:40","","0004000","GIOVEDI","10/06/2021","30/10/2021","LINEA","0","","","","","",""
